date,TMAX,TMIN,PRCP,SNOW,AWND,TEMP_AVG,RAIN_FLAG,HOT_DAY,COLD_DAY,WEEKDAY,IS_WEEKEND,trips,total_time,avg_time,member_percent,casual_percent,ebike_percent,regular_percent,month,dayofweek,weather_comfort
2023-03-26,-0.126973916938173,-0.4995650530200544,-0.35575609513752776,-0.09089765391678473,0.6407224566990404,-0.30942200012751786,0,0,0,1.4918089093564797,1,-0.2447572549760975,0.3711106532579445,1.9983099533641484,-1.3568516152416201,1.3568516152416215,-0.9523284164478538,0.9523284164478534,3,6,-0.25697940978083755
2023-03-27,-0.1856715366555911,-0.5765839769079408,0.28028838771289366,-0.09089765391678473,0.5387447679196565,-0.3778595899474692,1,0,0,-1.50829298570296,0,-1.0911477643666496,-1.1057742489642848,-0.8077807006690054,0.9359563789023662,-0.9359563789023655,-0.4551143632680712,0.455114363268071,3,0,-0.4169116178375248
2023-03-28,-0.8430848774906737,-0.6407664134811796,-0.35575609513752776,-0.09089765391678473,-0.2770767423154136,-0.7573771334944729,0,0,0,-1.0082760031930535,0,-0.5004917149446884,-0.6344898620526255,-0.6176154873332932,1.1282548775922112,-1.1282548775922103,-0.4609423609214828,0.46094236092148255,3,1,-0.7033018508692672
2023-03-29,-0.6435129704514521,-0.858986697830191,-0.35575609513752776,-0.09089765391678473,0.5387447679196565,-0.7573771334944729,0,0,0,-0.5082590206831469,0,-0.22399249113249398,-0.39730393049069906,-0.5041176474912372,0.9577557105045791,-0.9577557105045787,-0.6222636374574817,0.6222636374574814,3,2,-0.7033018508692672
2023-03-30,-1.230489167625633,-1.4237921396746915,-0.32997050799494315,-0.09089765391678473,1.252588589375343,-1.3422074465013307,1,0,1,-0.00824203817324019,0,-0.5989135730424903,-0.8165396307423063,-1.0224249592161068,1.0793939859526849,-1.079393985952683,-0.14266115316320913,0.14266115316320904,3,3,-1.2897199470771206
2023-03-31,-0.5143782070731323,-0.9360056217180774,-0.35575609513752776,-0.09089765391678473,-0.9909205637711,-0.7262691381217677,0,0,0,0.49177494433666646,0,-0.41000105987887925,-0.6048386787438714,-0.7407947936597878,0.6737686569957132,-0.6737686569957121,0.2375483975403973,-0.2375483975403972,3,4,-0.672307236904793
2023-04-01,0.460002280236008,0.0010579522512073414,0.47797788913937594,-0.09089765391678473,0.13083401280212148,0.24430031750663483,1,0,0,0.9917919268465731,1,-0.7781150462732281,-0.4160337944206874,1.0507672781929425,-0.8933958817068606,0.8933958817068623,-0.13144877122879128,0.13144877122879123,4,5,0.17446561660464435
2023-04-02,-0.9017824972080919,-0.7948042612569522,-0.35575609513752776,-0.09089765391678473,2.0684100996104133,-0.8631443177616706,0,0,0,1.4918089093564797,1,-0.7615969108247074,-0.5068832016842488,0.6333316646518571,-0.6823498522957452,0.6823498522957469,-0.26487430746126617,0.264874307461266,4,6,-0.8086835383484797
2023-04-03,-0.38524344369481256,-0.858986697830191,-0.35575609513752776,-0.09089765391678473,-0.07312136475664607,-0.62050195385457,0,0,0,-1.50829298570296,0,-0.3542016117758424,-0.435344174577365,-0.3096264078917453,0.6972803109514896,-0.6972803109514878,-0.22765133627390072,0.2276513362739006,4,0,-0.5669255494255804
2023-04-04,0.5304394238969098,-0.2171623320978041,-0.35575609513752776,-0.09089765391678473,-1.2968536301092515,0.17586272768668348,0,0,0,-1.0082760031930535,0,0.2815124139262993,0.27872053549429227,0.30259676666923596,0.4231845751956823,-0.42318457519568287,-0.9057185407687567,0.9057185407687562,4,1,0.22653656806496136
2023-04-05,-0.5143782070731323,-0.3583636925589293,-0.35575609513752776,-0.09089765391678473,1.762477033272262,-0.4462971797674208,0,0,0,-0.5082590206831469,0,-0.7470459635297912,-0.9028577360608356,-0.9649568951923068,1.1615141289583317,-1.1615141289583315,-0.47561034239348626,0.47561034239348604,4,2,-0.3933557112245244
2023-04-06,0.9882808576927709,-0.2941812559856905,-0.35575609513752776,-0.09089765391678473,-0.6849874974329487,0.3811754971465379,0,0,0,-0.00824203817324019,0,0.014162176288805433,0.0552560621989701,0.3009029248660596,0.2279789444846059,-0.22797894448460418,-0.25493969103503744,0.25493969103503733,4,3,0.4311010202304917
2023-04-07,-0.3148063000339109,-0.6407664134811796,-0.35575609513752776,-0.09089765391678473,1.5585216557134944,-0.477405175140126,0,0,0,0.49177494433666646,0,-0.45306062279666764,-0.490794468149649,-0.24039234233921758,0.05571987160115731,-0.055719871601156726,0.06861019975232266,-0.06861019975232263,4,4,-0.4243503251889987
2023-04-08,-0.713950114112354,-1.000188058291316,-0.35575609513752776,-0.09089765391678473,-0.583009808653565,-0.8631443177616706,0,0,0,0.9917919268465731,1,-0.5932305850431883,-0.25857911964791774,1.0049437498530736,-1.1170793358663509,1.1170793358663509,0.10101689010210914,-0.10101689010210908,4,5,-0.8086835383484797
2023-04-09,-0.5143782070731323,-0.7948042612569522,-0.35575609513752776,-0.09089765391678473,-0.17509905353602984,-0.6578315483018161,0,0,0,1.4918089093564797,1,-0.8073106164894225,-0.3195605376351949,1.5464444262055916,-1.3683013127605184,1.3683013127605195,0.006109520337811214,-0.006109520337811211,4,6,-0.6041190861829494
2023-04-10,0.20173275347936842,-0.6407664134811796,-0.35575609513752776,-0.09089765391678473,0.23281170158150524,-0.20365481586031997,0,0,0,-1.50829298570296,0,-0.18839575311488793,-0.03260834798871859,0.5541734364034219,0.02101187111538364,-0.021011871115383066,-0.25148994462853813,0.251489944628538,4,0,-0.1515977223016248
2023-04-11,0.6595741872752294,0.0010579522512073414,-0.35575609513752776,-0.09089765391678473,0.5387447679196565,0.3500675017738327,0,0,0,-1.0082760031930535,0,0.24663385571080282,0.35502112329235275,0.587783705329668,0.1397457562623468,-0.1397457562623468,-0.603578233824651,0.6035782338246507,4,1,0.4001064062660174
2023-04-12,1.2465503844494104,0.9252850389058446,-0.35575609513752776,-0.09089765391678473,0.4367670791402728,1.10910258886784,0,0,0,-0.5082590206831469,0,0.6198375511374936,0.7825972388047912,0.8406703342480148,-0.10363402160560223,0.10363402160560223,-0.8513350029995344,0.8513350029995339,4,2,1.1563749869991902
2023-04-13,1.6339546745843703,1.1306688359402082,-0.35575609513752776,-0.09089765391678473,0.4367670791402728,1.413960943520351,0,1,0,-0.00824203817324019,0,0.7081736667969739,0.9297050414537119,1.0017120169576295,-0.28902359708746556,0.289023597087465,-1.055136596915812,1.0551365969158115,4,3,1.4601222038510382
2023-04-14,1.7043918182452713,1.34888912028922,-0.35575609513752776,-0.09089765391678473,-0.583009808653565,1.557057722234795,0,1,0,0.49177494433666646,0,0.7190712646637673,1.0838635015338023,1.3421126388210518,-0.7895109945587033,0.7895109945586883,-1.4137729695741628,1.413772969574162,4,4,1.6026974280876196
2023-04-15,0.6595741872752294,0.5658633940957079,-0.31278011656655336,-0.09089765391678473,-0.48103211987418115,0.6238178610536386,1,0,0,0.9917919268465731,1,0.15536257042530943,0.6089838634873064,1.5153276081677691,-1.354167134774501,1.3541671347745003,-1.1492128541846176,1.1492128541846172,4,5,0.6666600863604961
2023-04-16,0.4013046605185899,0.42466203363458277,-0.35575609513752776,-0.09089765391678473,-0.7869651862123325,0.4185050915937843,0,0,0,1.4918089093564797,1,0.23676668973399273,0.8591176881450772,1.9794228981618334,-1.5275209637398646,1.5275209637398657,-0.8360037071591382,0.8360037071591377,4,6,0.46829455698786093
2023-04-17,0.20173275347936842,0.14225931271233241,-0.35575609513752776,-0.09089765391678473,0.5387447679196565,0.17586272768668348,0,0,0,-1.50829298570296,0,-0.13571882589058845,-0.22845068655914302,-0.18659905353089262,0.5861320916779801,-0.5861320916779801,-0.38789097375508785,0.3878909737550877,4,0,0.22653656806496136
2023-04-18,-0.5143782070731323,-0.4353826164468157,-0.35575609513752776,-0.09089765391678473,1.1506109005959593,-0.4836267742146669,0,0,0,-1.0082760031930535,0,0.000735336510234731,-0.31365169640321167,-0.7470790477977038,0.9485613307538112,-0.9485613307538118,-0.492470117719323,0.49247011771932275,4,1,-0.43054924798189337
2023-04-19,-0.056536773277271135,-0.4353826164468157,-0.35575609513752776,-0.09089765391678473,0.5387447679196565,-0.24098441030756632,0,0,0,-0.5082590206831469,0,0.31123881269187903,0.06545765799961267,-0.32898120110922824,0.6894844917125447,-0.6894844917125432,-0.6968016082284297,0.6968016082284293,4,2,-0.18879125905899402
2023-04-20,0.07259799010104843,-0.4353826164468157,-0.35575609513752776,-0.09089765391678473,-0.8889428749917163,-0.17254682048761477,0,0,0,-0.00824203817324019,0,0.5244757635008542,0.3590263548082237,-0.0020077137199192734,0.36171520174370314,-0.36171520174370253,-0.4736474756444166,0.4736474756444164,4,3,-0.12060310833715052
2023-04-21,0.4013046605185899,0.0010579522512073414,-0.35575609513752776,-0.09089765391678473,0.23281170158150524,0.2131923221339296,0,0,0,0.49177494433666646,0,0.5823048501750704,0.6286925900782467,0.5457815936650039,-0.3868208454267833,0.38682084542678385,-0.4406567200517535,0.44065672005175327,4,4,0.2637301048223304
2023-04-22,0.13129560981846652,0.0010579522512073414,1.1312127634181872,-0.09089765391678473,1.1506109005959593,0.07009554341948582,1,0,0,0.9917919268465731,1,0.5449595004653713,1.2948182260560752,2.2756300979494286,-2.8307799047564055,2.830779904756406,-1.7564326371735755,1.7564326371735746,4,5,-0.09332784804841328
2023-04-23,0.2721698971402703,-0.07596097163667904,2.9447990591133073,-0.09089765391678473,0.4367670791402728,0.10742513786673216,1,0,0,1.4918089093564797,1,-0.2592457518534389,0.27652956466746376,1.7425376212267587,-1.5062024213112515,1.5062024213112526,-0.8007632290030209,0.8007632290030204,4,6,-0.31772885315120697
2023-04-24,-0.1856715366555911,-0.4995650530200544,-0.35575609513752776,-0.09089765391678473,-0.2770767423154136,-0.3405299955002231,0,0,0,-1.50829298570296,0,0.10974254038695641,-0.0027252847962903498,-0.08811985669757014,0.36749025838020005,-0.3674902583801986,-0.6097924434987366,0.6097924434987363,4,0,-0.28797402374531184
2023-04-25,-0.3148063000339109,-0.3583636925589293,-0.35575609513752776,-0.09089765391678473,-0.9909205637711,-0.3405299955002231,0,0,0,-1.0082760031930535,0,0.30408823987957045,0.0706362445789785,-0.30073621509314047,0.6212410371573659,-0.6212410371573656,-0.9148411033903375,0.914841103390337,4,1,-0.28797402374531184
2023-04-26,-0.3148063000339109,-0.3583636925589293,-0.35575609513752776,-0.09089765391678473,-0.9909205637711,-0.3405299955002231,0,0,0,-0.5082590206831469,0,0.39108167156119367,0.12437791762187296,-0.3338166000555115,0.686145056972384,-0.6861450569723835,-0.9356728797741107,0.9356728797741102,4,2,-0.28797402374531184
2023-04-27,-0.5143782070731323,-0.15297989552456542,-0.35575609513752776,-0.09089765391678473,-0.6849874974329487,-0.346751594574764,0,0,0,-0.00824203817324019,0,0.21116201852834626,-0.05785872091566082,-0.45793369276771545,0.6254829005990726,-0.6254829005990714,-0.7759342798233547,0.7759342798233544,4,3,-0.2941729465382066
2023-04-28,-0.584815350734034,-0.2941812559856905,0.3662403448548425,-0.09089765391678473,0.9466555230371917,-0.4525187788419617,1,0,0,0.49177494433666646,0,-0.3208530887909273,-0.4808612598152291,-0.5427292727485886,0.41281314997400453,-0.41281314997398866,-0.5427200021577908,0.5427200021577905,4,4,-0.5036965369380527
2023-04-29,-0.772647733829772,-0.2941812559856905,5.016241226234275,-0.09089765391678473,1.762477033272262,-0.5520643640346184,1,0,0,0.9917919268465731,1,-2.4344562463994674,-2.093498424830591,-1.427859242782742,0.9452304605546396,-0.9452304605546387,1.3461271862632036,-1.346127186263203,4,5,-1.273602747815594
2023-04-30,-0.3148063000339109,-0.07596097163667904,4.706814180523258,-0.09089765391678473,1.0486332118165755,-0.20365481586031997,1,0,0,1.4918089093564797,1,-2.2090414641634166,-1.9100574132547596,-0.9721920051124753,0.423534097784461,-0.4235340977844607,0.4284642915545845,-0.42846429155458426,4,6,-0.881830827304639
2023-05-01,-0.2561086803164926,-0.15297989552456542,-0.15806659371104545,-0.09089765391678473,1.0486332118165755,-0.20987641493486112,1,0,0,-1.50829298570296,0,0.16735305059966094,0.056461206799640486,-0.05000837767412118,0.4925561909176983,-0.4925561909176974,-0.7596582670000122,0.7596582670000118,5,0,-0.18631168994183614
2023-05-02,-0.584815350734034,-0.4995650530200544,0.19433643057094485,-0.09089765391678473,-0.07312136475664607,-0.5520643640346184,1,0,0,-1.0082760031930535,0,-0.19629573093809347,-0.4128414794262014,-0.6172663387536208,0.951743431600665,-0.9517434316006657,-0.6867244823639033,0.6867244823639029,5,1,-0.5780836104527911
2023-05-03,-0.5143782070731323,-0.2941812559856905,-0.35575609513752776,-0.09089765391678473,-0.6849874974329487,-0.4151891843947156,0,0,0,-0.5082590206831469,0,0.17400402007137153,-0.1272869943839717,-0.5733522527302429,0.8637316077671515,-0.8637316077671501,-0.8071184773716128,0.8071184773716125,5,2,-0.3623610972600501
2023-05-04,-0.6435129704514521,-0.2171623320978041,-0.2440185508529943,-0.09089765391678473,-0.3790544310947974,-0.4462971797674208,1,0,0,-0.00824203817324019,0,-0.12541450699075513,-0.37838811917788545,-0.6697924879666015,0.859772461549953,-0.8597724615499521,-0.4025017296431373,0.40250172964313713,5,3,-0.4094729104860511
2023-05-05,0.07259799010104843,-0.2171623320978041,-0.35575609513752776,-0.09089765391678473,-1.1948759413298675,-0.06677963622041708,0,0,0,0.49177494433666646,0,0.48806717005477646,0.3995531318591008,0.17326023797387402,0.11337592089421346,-0.11337592089421174,-0.43203175517465325,0.43203175517465303,5,4,-0.015221420857937984
2023-05-06,0.5304394238969098,-0.2171623320978041,-0.35575609513752776,-0.09089765391678473,-0.7869651862123325,0.17586272768668348,0,0,0,0.9917919268465731,1,0.8325436733970834,1.6727645765819217,2.4432814181607596,-1.7248680717603806,1.7248680717603813,-1.6253018936879218,1.625301893687921,5,5,0.22653656806496136
2023-05-07,0.8591460943144512,0.2064417492855711,-0.31278011656655336,-0.09089765391678473,-0.7869651862123325,0.5553802712336869,1,0,0,1.4918089093564797,1,0.5263805012368841,1.4562673730115352,2.7267257797585396,-1.915724346715136,1.9157243467151375,-2.10934646703268,2.109346467032679,5,6,0.5984719356386526
2023-05-08,0.7887089506535494,0.48884447020782146,-0.35575609513752776,-0.09089765391678473,0.028856324022737703,0.6549258564263437,0,0,0,-1.50829298570296,0,0.5827732283068809,0.6273468622974553,0.5414943013102759,0.1637677851352185,-0.16376778513521734,-1.5104078495644289,1.5104078495644282,5,0,0.7038536231178654
2023-05-09,0.4013046605185899,0.2064417492855711,-0.35575609513752776,-0.09089765391678473,-0.7869651862123325,0.3127379073265864,0,0,0,-1.0082760031930535,0,0.6020079569199032,0.4165081162975399,-0.012855424553675318,0.5780591586027894,-0.5780591586027891,-1.6098702733843768,1.609870273384376,5,1,0.3629128695086482
2023-05-10,0.5304394238969098,-0.07596097163667904,-0.35575609513752776,-0.09089765391678473,-1.1948759413298675,0.24430031750663483,0,0,0,-0.5082590206831469,0,0.8386013639018339,0.7037043086185094,0.212390338056384,0.3812918913497371,-0.3812918913497374,-1.8847696620108856,1.8847696620108847,5,2,0.2947247187868047
2023-05-11,0.9882808576927709,0.42466203363458277,-0.35575609513752776,-0.09089765391678473,-0.3790544310947974,0.7295850453208365,0,0,0,-0.00824203817324019,0,0.9950708851353637,0.9591297828973457,0.490482352120372,0.14702084965828605,-0.1470208496582855,-1.6289089722990657,1.6289089722990648,5,3,0.7782406966326038
2023-05-12,1.4461222914886322,0.9894674754790833,-0.35575609513752776,-0.09089765391678473,-0.7869651862123325,1.2459777685077433,0,1,0,0.49177494433666646,0,1.0089348778369576,1.1234217370469919,0.8241684307387803,-0.3440642980660629,0.3440642980660641,-1.6656044117731243,1.6656044117731237,5,4,1.2927512884428773
2023-05-13,1.1174156210710908,1.0664863993669693,-0.35575609513752776,-0.09089765391678473,-0.7869651862123325,1.10910258886784,0,0,0,0.9917919268465731,1,0.7760884959095117,1.4465895767299601,2.0590761272402154,-1.5525263420572428,1.5525263420572428,-2.0676940754224615,2.0676940754224606,5,5,1.1563749869991902
2023-05-14,0.589137043614328,0.5658633940957079,-0.35575609513752776,-0.09089765391678473,0.7427001454784241,0.5864882666063922,0,0,0,1.4918089093564797,1,0.33846719475446896,1.129874358734374,2.4173883291034097,-1.5878671418494372,1.587867141849438,-1.7614346800285114,1.7614346800285106,5,6,0.6356654723960218
2023-05-15,0.589137043614328,0.06524038882444604,-0.35575609513752776,-0.09089765391678473,-0.3790544310947974,0.3438459026992916,0,0,0,-1.50829298570296,0,0.5823985258014325,0.5730985232897214,0.409312231796198,0.2622257856368188,-0.2622257856368188,-1.5240824435232248,1.524082443523224,5,0,0.3939074834731225
2023-05-16,0.9178437140318694,0.48884447020782146,-0.35575609513752776,-0.09089765391678473,0.23281170158150524,0.7233634462462953,0,0,0,-1.0082760031930535,0,0.7884849037980991,0.749712863178073,0.414608589090676,0.27829259478024154,-0.27829259478024043,-2.8731917361982697,2.873191736198283,5,1,0.7720417738397088
2023-05-17,0.2721698971402703,-0.07596097163667904,-0.35575609513752776,-0.09089765391678473,0.5387447679196565,0.10742513786673216,0,0,0,-0.5082590206831469,0,0.6167462554675436,0.4309285416654623,-0.006382988852422047,0.45467032529071716,-0.45467032529071655,-2.7800183197305137,2.780018319730513,5,2,0.15834841734311808
2023-05-18,-0.2561086803164926,-0.5765839769079408,-0.35575609513752776,-0.09089765391678473,-0.17509905353602984,-0.4151891843947156,0,0,0,-0.00824203817324019,0,0.5822111745487083,0.48120669877611744,0.18444468111012063,0.27645869119076816,-0.276458691190767,-1.9324920080687968,1.9324920080687957,5,3,-0.3623610972600501
2023-05-19,0.3308675168576884,0.06524038882444604,-0.35575609513752776,-0.09089765391678473,-1.0928982525504838,0.20697072305938893,0,0,0,0.49177494433666646,0,0.7343091665520056,0.7718523490692842,0.5744700753286676,-0.2899365813787055,0.2899365813787061,-1.5943482118047496,1.594348211804749,5,4,0.25753118202943587
2023-05-20,0.0021608464401469633,0.42466203363458277,1.3289022648446698,-0.09089765391678473,-0.7869651862123325,0.20697072305938893,1,0,0,0.9917919268465731,1,-1.5970273719308914,-1.3830466431078432,-0.3016893258495845,-0.16415766864909412,0.16415766864909584,0.0757631243047576,-0.07576312430475755,5,5,0.01453340854795736
2023-05-21,0.3308675168576884,0.2834606731734577,-0.31278011656655336,-0.09089765391678473,0.028856324022737703,0.31273790732658685,1,0,0,1.4918089093564797,1,0.5618211132105532,1.2779935341921125,2.1900978814826635,-1.6507429408065397,1.650742940806539,-1.633086307414234,1.6330863074142332,5,6,0.3567139467157537
2023-05-23,0.3308675168576884,0.2064417492855711,-0.35575609513752776,-0.09089765391678473,-0.7869651862123325,0.27540831287934003,0,0,0,-1.0082760031930535,0,0.8121848372677157,0.6303667803414847,0.09360316961333745,0.4423570945782972,-0.4423570945782969,-1.4250362860411834,1.4250362860411827,5,1,0.32571933275127896
2023-05-24,0.7887089506535494,0.14225931271233241,-0.1838521808536301,-0.09089765391678473,-0.8889428749917163,0.48694268141373587,1,0,0,-0.5082590206831469,0,0.6366367134651006,0.4684268253024018,0.04581686730658655,0.4008327004331929,-0.400832700433192,-1.1773193959103634,1.1773193959103627,5,2,0.5116870165381251
2023-05-25,0.20173275347936842,-0.07596097163667904,-0.35575609513752776,-0.09089765391678473,1.252588589375343,0.07009554341948582,0,0,0,-0.00824203817324019,0,0.8137148724982971,0.6714281768911189,0.18526253743780266,0.2644471503290993,-0.2644471503290993,-1.0226949191602523,1.022694919160252,5,3,0.12115488058574883
2023-05-26,0.460002280236008,0.14225931271233241,-0.35575609513752776,-0.09089765391678473,-0.583009808653565,0.3127379073265864,0,0,0,0.49177494433666646,0,0.7799916470079334,0.8689757165568726,0.7082751906906982,-0.4751219123794728,0.47512191237947393,-1.0280564374859515,1.028056437485951,5,4,0.3629128695086482
2023-05-27,0.8591460943144512,0.3476431097466964,-0.35575609513752776,-0.09089765391678473,-0.583009808653565,0.623817861053639,0,0,0,0.9917919268465731,1,0.3028392315280755,1.1034426634003303,2.449044716484368,-2.0381565134870296,2.03815651348703,-1.4735230123778684,1.4735230123778678,5,5,0.6728590091533915
2023-05-28,0.9178437140318694,0.5658633940957079,-0.35575609513752776,-0.09089765391678473,-1.0928982525504838,0.7606930406935416,0,0,0,1.4918089093564797,1,0.09057026219150895,1.0600111012623388,2.977220307909714,-2.309907006812356,2.3099070068123577,-1.726008454535258,1.7260084545352572,5,6,0.8092353105970781
2023-05-29,0.9178437140318694,0.5658633940957079,-0.35575609513752776,-0.09089765391678473,0.334789390360889,0.7606930406935416,0,0,0,-1.50829298570296,0,0.20551025573783163,1.0730020776986628,2.653625994413661,-1.8229953285914777,1.8229953285914777,-1.9790319450657534,1.9790319450657523,5,0,0.8092353105970781
2023-05-30,0.460002280236008,0.2834606731734577,-0.35575609513752776,-0.09089765391678473,0.13083401280212148,0.3811754971465379,0,0,0,-1.0082760031930535,0,0.4969351293503906,0.4237758237057323,0.21585713112619237,0.33623552216653285,-0.336235522166532,-2.018458560029936,2.018458560029935,5,1,0.4311010202304917
2023-05-31,0.7887089506535494,0.0010579522512073414,-0.35575609513752776,-0.09089765391678473,-1.0928982525504838,0.4185050915937843,0,0,0,-0.5082590206831469,0,0.8012872394009223,0.6936048489457929,0.2600141129505159,0.34882168559235577,-0.3488216855923549,-2.4795219258927825,2.479521925892781,5,2,0.46829455698786093
2023-06-01,1.4461222914886322,0.5658633940957079,-0.35575609513752776,-0.09089765391678473,-1.2968536301092515,1.0406649990478885,0,1,0,-0.00824203817324019,0,0.9480144954927915,0.9087362713667715,0.4679168610359596,0.1509763542335278,-0.15097635423352662,-2.557420917330263,2.5574209173302607,6,3,1.0881868362773466
2023-06-02,1.7043918182452713,1.0664863993669693,0.16855084342836013,-0.09089765391678473,-1.1948759413298675,1.4201825425948922,1,1,0,0.49177494433666646,0,0.4779502024076674,0.5189310478927422,0.49563876696650677,-0.16609557930169433,0.16609557930169433,-1.9949173987989066,1.9949173987989055,6,4,1.3906942685706158
2023-06-03,0.2721698971402703,0.2064417492855711,-0.35575609513752776,-0.09089765391678473,1.3545662781547267,0.24430031750663483,0,0,0,0.9917919268465731,1,0.30337006007746087,0.6687606307584752,1.291463652589984,-1.149523497613811,1.1495234976138127,-2.2278352308890415,2.2278352308890415,6,5,0.2947247187868047
2023-06-04,0.2721698971402703,-0.15297989552456542,-0.35575609513752776,-0.09089765391678473,0.5387447679196565,0.07009554341948582,0,0,0,1.4918089093564797,1,0.23364416885525535,0.7322671836918392,1.6434397496385897,-1.3119459410636587,1.3119459410636598,-2.1381989081993913,2.1381989081993904,6,6,0.12115488058574883
2023-06-05,0.7182718069926475,0.3476431097466964,-0.35575609513752776,-0.09089765391678473,-0.7869651862123325,0.5491586721591463,0,0,0,-1.50829298570296,0,0.5957941403712158,0.5569790740732753,0.3422772539808454,0.22135096314574865,-0.22135096314574865,-1.6420572037783208,1.6420572037783199,6,0,0.5984719356386531
2023-06-06,0.9178437140318694,0.6428823179835942,-0.35575609513752776,-0.09089765391678473,-0.3790544310947974,0.798022635140788,0,0,0,-1.0082760031930535,0,0.506490043239327,0.3192845519616324,-0.06556129644409917,0.3817813240382472,-0.38178132403824544,-1.444933280023307,1.4449332800233063,6,1,0.8464288473544473
2023-06-07,0.2721698971402703,0.42466203363458277,-0.35575609513752776,-0.09089765391678473,0.13083401280212148,0.3500675017738327,0,0,0,-0.5082590206831469,0,-0.11454813433274906,-0.40282213625287916,-0.7681754355940317,0.6309829055093876,-0.6309829055093865,-0.6384596680887257,0.6384596680887255,6,2,0.4001064062660174
2023-06-08,0.460002280236008,0.2834606731734577,-0.35575609513752776,-0.09089765391678473,-0.8889428749917163,0.3811754971465379,0,0,0,-0.00824203817324019,0,0.014911581299702402,-0.1795406941910773,-0.3855319307266434,0.1969967637803752,-0.1969967637803752,-0.2160145693045328,0.21601456930451848,6,3,0.4311010202304917
2023-06-09,0.460002280236008,0.48884447020782146,-0.35575609513752776,-0.09089765391678473,-0.3790544310947974,0.4807210823391947,0,0,0,0.49177494433666646,0,0.5141714446010209,0.5093977377499623,0.39434920468973417,-0.17118284261796599,0.17118284261795158,-0.4509794244592096,0.45097942445920935,6,4,0.5302837849168095
2023-06-10,0.8591460943144512,0.48884447020782146,-0.35575609513752776,-0.09089765391678473,-0.3790544310947974,0.6922554508735901,0,0,0,0.9917919268465731,1,0.8093433432680647,1.4418689564947136,1.9688947831087518,-1.570051532854782,1.570051532854782,-1.4485502593250765,1.4485502593250759,6,5,0.7410471598752346
2023-06-11,1.1174156210710908,0.9252850389058446,-0.32997050799494315,-0.09089765391678473,-1.7047643852267864,1.0406649990478885,1,0,0,1.4918089093564797,1,0.3838061979137356,1.0235930463821235,2.014856633917885,-1.4595959006634853,1.459595900663486,-1.7585131848760944,1.7585131848760935,6,6,1.0844674826016096
2023-06-12,0.8591460943144512,1.0664863993669693,0.2974787791412834,-0.09089765391678473,-0.7869651862123325,0.972227409227937,1,0,0,-1.50829298570296,0,0.037019029121163,-0.06521294908518353,-0.10292320609871176,0.42075213787590215,-0.42075213787590243,-1.0562682000020478,1.0562682000020471,6,0,0.9257750591035011
2023-06-13,0.8591460943144512,0.9252850389058446,-0.35575609513752776,-0.09089765391678473,0.13083401280212148,0.9037898194079859,0,0,0,-1.0082760031930535,0,1.099456758111554,1.0355305197117128,0.4629350532801441,0.15042998086138532,-0.15042998086138532,-1.1635933234696754,1.1635933234696747,6,1,0.9518105348336601
2023-06-14,0.7182718069926475,0.848266115017958,-0.046329049426511934,-0.09089765391678473,-0.3790544310947974,0.7918010360662469,1,0,0,-0.5082590206831469,0,0.6583382335723253,0.43355638996437534,-0.07976201486522266,0.4335564528184052,-0.4335564528184043,-1.0396066712965009,1.0396066712965004,6,2,0.7955976804527095
2023-06-15,0.7887089506535494,0.7070647545568332,-0.35575609513752776,-0.09089765391678473,0.23281170158150524,0.7606930406935416,0,0,0,-0.00824203817324019,0,1.1957240768030273,1.0990832561681736,0.4243101877460099,0.0003697054923608046,-0.00036970549235965143,-1.3832611756048245,1.3832611756048239,6,3,0.8092353105970781
2023-06-16,0.9178437140318694,0.848266115017958,0.1427652562857755,-0.09089765391678473,-0.8889428749917163,0.8975682203334443,1,0,0,0.49177494433666646,0,0.3024957542314144,0.20229398042083704,0.052745948791999835,-0.12725780610776585,0.12725780610776585,-0.5787441659646468,0.5787441659646465,6,4,0.8737041076431845
2023-06-17,0.7887089506535494,0.7840836784447193,-0.35575609513752776,-0.09089765391678473,-0.07312136475664607,0.798022635140788,0,0,0,0.9917919268465731,1,0.6326398867403168,1.1541451367504563,1.7110309766075391,-1.6654016065202875,1.6654016065202886,-0.822647310834311,0.8226473108343106,6,5,0.8464288473544473
2023-06-18,0.9882808576927709,0.7840836784447193,-0.35575609513752776,-0.09089765391678473,-0.07312136475664607,0.9037898194079854,0,0,0,1.4918089093564797,1,0.45209572953172195,1.2315117901259671,2.3649322284208494,-1.9637922642343162,1.9637922642343173,-1.206973744757552,1.2069737447575513,6,6,0.9518105348336596
2023-06-19,1.046978477410189,0.9894674754790833,-0.35575609513752776,-0.09089765391678473,-0.3790544310947974,1.0344433999733473,0,0,0,-1.50829298570296,0,0.7591644327467552,1.0892457823447548,1.2654769059924635,-1.0507756419650203,1.0507756419650207,-1.1847359978542897,1.184735997854289,6,0,1.0819879134844517
2023-06-20,0.8591460943144512,0.9252850389058446,-0.35575609513752776,-0.09089765391678473,0.334789390360889,0.9037898194079859,0,0,0,-1.0082760031930535,0,1.0107771651554127,0.8630940177332761,0.2509646586133183,0.1594966875677583,-0.1594966875677566,-1.242102691162061,1.2421026911620603,6,1,0.9518105348336601
