date,TMAX,TMIN,PRCP,SNOW,AWND,TEMP_AVG,RAIN_FLAG,HOT_DAY,COLD_DAY,WEEKDAY,IS_WEEKEND,trips,total_time,avg_time,member_percent,casual_percent,ebike_percent,regular_percent
2023-11-09,13.9,5.6,0.0,0,14,9.75,0,0,0,3,0,117168,1471151.25398598,12.5559133379932,85.5293254130821,14.4706745869179,56.3515635668442,43.6484364331558
2023-11-10,11.7,7.2,0.0,0,20,9.45,0,0,0,4,0,107546,1313885.94254902,12.2169670889574,82.7552861101296,17.2447138898704,59.4331727818794,40.5668272181206
2023-11-11,12.8,5.6,0.0,0,18,9.2,0,0,0,5,1,102379,1474295.68771674,14.4003720266533,74.92454507272,25.07545492728,58.8099121890231,41.1900878109769
2023-11-12,6.7,2.2,0.0,0,23,4.45,0,0,0,6,1,78417,997215.821883535,12.7168320884952,79.1308007192318,20.8691992807682,58.7525664077942,41.2474335922058
2023-11-13,9.4,1.7,0.0,0,16,5.55,0,0,0,0,0,94443,1068459.32668383,11.3132717796325,87.9376978706733,12.0623021293267,58.7719576887647,41.2280423112353
2023-11-14,11.7,5.6,0.0,0,22,8.649999999999999,0,0,0,1,0,105218,1221775.250985,11.6118463664487,88.0571765287308,11.9428234712692,59.0212701248836,40.9787298751164
2023-11-15,11.7,3.9,0.0,0,13,7.8,0,0,0,2,0,110703,1272652.94456636,11.4961016825772,87.7293298284599,12.2706701715401,60.0859958628041,39.9140041371959
2023-11-16,18.3,7.8,0.0,0,15,13.05,0,0,0,3,0,122547,1493929.10488327,12.1906623979639,85.7597493206688,14.2402506793312,60.1083665858813,39.8916334141187
2023-11-17,19.4,11.1,0.0,0,20,15.25,0,0,0,4,0,127494,1629672.99218338,12.7823504806767,81.8148305018275,18.1851694981725,62.7362856291276,37.2637143708723
2023-11-18,17.2,5.0,0.0,0,27,11.1,0,0,0,5,1,96936,1277934.72128348,13.1832830040796,77.2251794998762,22.7748205001238,62.1172732524552,37.8827267475448
2023-11-19,12.8,4.4,0.0,0,21,8.600000000000001,0,0,0,6,1,87154,1174961.66393443,13.4814427786956,77.8484062693623,22.1515937306377,60.6271657066801,39.3728342933199
2023-11-20,7.8,2.8,0.0,0,22,5.3,0,0,0,0,0,88392,990263.272283543,11.2030870699107,87.3721603765047,12.6278396234953,60.0518146438592,39.9481853561408
2023-11-21,8.9,0.6,15.0,0,33,4.75,1,0,0,1,0,60281,643027.303767007,10.6671638454406,89.0214163666827,10.9785836333173,63.1791111627213,36.8208888372787
2023-11-22,12.2,8.9,49.0,0,21,10.55,1,0,0,2,0,81725,1007486.19221708,12.3277600760731,84.2226980728051,15.7773019271949,62.6454573263995,37.3545426736005
2023-11-23,11.1,6.7,0.0,0,31,8.9,0,0,0,3,0,44023,655335.660383265,14.8862108530375,73.311677986507,26.688322013493,63.5713149944347,36.4286850055653
2023-11-24,10.6,0.6,0.0,0,28,5.6,0,0,0,4,0,53012,665687.856999875,12.5573050818659,79.7460952237229,20.2539047762771,62.8197389270354,37.1802610729646
2023-11-25,4.4,-1.0,0.0,0,10,1.7000000000000002,0,0,1,5,1,52500,645688.589516777,12.2988302765101,79.7561904761905,20.2438095238095,62.9409523809524,37.0590476190476
2023-11-26,13.3,1.7,7.1,0,20,7.5,1,0,0,6,1,45049,517092.525299142,11.4784462540597,82.3569890563608,17.6430109436391,61.5973717507603,38.4026282492397
2023-11-27,13.3,2.2,2.0,0,30,7.75,1,0,0,0,0,86024,973692.138816825,11.3188428673025,88.9402957314238,11.0597042685762,59.6310332000372,40.3689667999628
2023-11-28,5.0,0.0,0.0,0,43,2.5,0,0,0,1,0,80061,831721.143100398,10.3885929866028,90.6808558474163,9.31914415258366,61.0084810332122,38.9915189667878
2023-11-29,3.3,-2.7,0.0,0,21,0.2999999999999998,0,0,1,2,0,79888,841535.139366918,10.5339367535415,90.4966953735229,9.50330462647707,61.7264169837773,38.2735830162227
2023-11-30,10.6,1.1,0.0,0,26,5.85,0,0,0,3,0,96660,1088818.10975034,11.2644124741395,88.3354024415477,11.6645975584523,61.3056072832609,38.6943927167391
2023-12-01,10.6,6.1,10.4,0,16,8.35,1,0,0,4,0,65491,702190.509933061,10.7219390440377,87.5479073460476,12.4520926539525,63.9400833702341,36.0599166297659
2023-12-02,15.6,8.3,0.0,0,10,11.95,0,0,0,5,1,100845,1365083.43851681,13.5364513710824,77.8412415092469,22.1587584907531,60.8022212306014,39.1977787693986
2023-12-03,11.7,8.9,14.0,0,32,10.3,1,0,0,6,1,34651,366875.576867021,10.5877341741081,84.4737525612536,15.5262474387464,65.5074889613575,34.4925110386425
2023-12-04,12.2,5.6,0.0,0,27,8.899999999999999,0,0,0,0,0,94755,1060646.69393299,11.1935696684395,88.3193499023798,11.6806500976202,59.280249063374,40.719750936626
2023-12-05,6.1,3.3,0.0,0,18,4.699999999999999,0,0,0,1,0,94628,1026638.98903425,10.8492094204067,89.4354736441645,10.5645263558355,60.0298009045948,39.9701990954052
2023-12-06,6.1,0.6,0.0,0,27,3.35,0,0,0,2,0,89679,946501.888766794,10.5543314350829,89.6252188360709,10.3747811639291,60.6451900667938,39.3548099332062
2023-12-07,3.9,0.0,0.0,0,27,1.95,0,0,0,3,0,85232,902308.026382847,10.5864936453778,89.2857142857143,10.7142857142857,60.7494837619673,39.2505162380327
2023-12-08,10.6,3.3,0.0,0,13,6.949999999999999,0,0,0,4,0,97555,1103468.04738345,11.3112402991485,85.4646097073446,14.5353902926554,61.7825841832812,38.2174158167188
2023-12-09,15.0,6.7,0.0,0,9,10.85,0,0,0,5,1,100895,1373024.94725137,13.6084538109062,77.5043361910897,22.4956638089103,60.1635363496705,39.8364636503295
2023-12-10,16.1,10.0,28.4,0,18,13.05,1,0,0,6,1,43205,481566.754999796,11.1460885314154,82.2265941441963,17.7734058558037,60.6341858581183,39.3658141418817
2023-12-11,10.0,3.3,14.0,0,36,6.65,1,0,0,0,0,68036,695726.245999738,10.2258546357773,89.4497030983597,10.5502969016403,60.3386442471633,39.6613557528367
2023-12-12,6.7,2.2,0.0,0,25,4.45,0,0,0,1,0,90080,1008166.24293328,11.1918987892239,89.5259769094139,10.4740230905861,59.658081705151,40.341918294849
2023-12-13,8.3,2.2,0.0,0,30,5.25,0,0,0,2,0,93549,1035011.61199992,11.0638447444647,89.0966231600552,10.9033768399448,58.9669584923409,41.0330415076591
2023-12-14,5.0,0.6,0.0,0,28,2.8,0,0,0,3,0,89834,953461.750633967,10.6135956390005,88.9551840060556,11.0448159939444,59.3383351515017,40.6616648484983
2023-12-15,14.4,2.8,0.0,0,24,8.6,0,0,0,4,0,102062,1184538.74395054,11.6060702705272,84.8768395681057,15.1231604318943,60.0321373282906,39.9678626717094
2023-12-16,12.2,7.8,0.0,0,26,10.0,0,0,0,5,1,94145,1230703.08878246,13.0724211459181,79.0068511338892,20.9931488661108,57.4560518349355,42.5439481650645
2023-12-17,15.0,8.3,6.6,0,30,11.65,1,0,0,6,1,54847,633794.566500089,11.5556833828666,82.0682990865499,17.9317009134501,59.2849198679964,40.7150801320036
2023-12-18,16.7,5.6,56.1,0,40,11.15,1,0,0,0,0,57211,597913.990032629,10.4510319699469,88.5196902693538,11.4803097306462,62.645295485134,37.354704514866
2023-12-19,6.7,0.0,0.0,0,34,3.35,0,0,0,1,0,80704,868125.118066328,10.7569032274278,88.932394924663,11.067605075337,61.9188639968279,38.0811360031721
2023-12-20,7.8,-1.0,0.0,0,27,3.4,0,0,1,2,0,80095,853832.480399432,10.6602469617258,88.4986578438105,11.5013421561895,62.9465010300268,37.0534989699732
2023-12-21,5.6,-1.0,0.0,0,29,2.3,0,0,1,3,0,74486,799554.447649356,10.7342916474149,87.9655237225787,12.0344762774213,64.3234970329995,35.6765029670005
2023-12-22,2.8,-3.8,0.0,0,16,-0.5,0,0,1,4,0,63191,675657.853650774,10.6923114628788,86.3888844930449,13.6111155069551,65.7925970470478,34.2074029529522
2023-12-23,6.7,1.1,0.0,0,16,3.9,0,0,0,5,1,49115,571280.79598358,11.631493352002,82.8076962231497,17.1923037768502,65.5420950829685,34.4579049170315
2023-12-24,9.4,4.4,0.5,0,7,6.9,1,0,0,6,1,39058,484363.214317132,12.4011268963372,80.6646525679758,19.3353474320242,64.6423267960469,35.3576732039531
2023-12-25,9.4,6.1,0.0,0,14,7.75,0,0,0,0,0,29567,471944.410899586,15.9618632563191,71.5121588257179,28.4878411742821,64.5652247438022,35.4347752561978
2023-12-26,10.6,6.7,0.0,0,7,8.65,0,0,0,1,0,50418,639707.401883648,12.6880757246151,81.5700741798564,18.4299258201436,63.8978142726804,36.1021857273196
2023-12-27,10.0,7.2,8.1,0,23,8.6,1,0,0,2,0,42025,475598.177582667,11.3170298056552,85.180249851279,14.819750148721,66.034503271862,33.965496728138
2023-12-28,12.8,9.4,31.0,0,31,11.1,1,0,0,3,0,46324,562798.933565856,12.1491868915866,84.0860029358432,15.9139970641568,65.786633278646,34.2133667213539
2023-12-29,12.8,7.8,1.3,0,15,10.3,1,0,0,4,0,68449,926314.482782876,13.5329147654879,78.3006325877661,21.6993674122339,64.7460152814504,35.2539847185496
2023-12-30,7.8,3.9,0.0,0,29,5.85,0,0,0,5,1,55573,703762.175483279,12.6637427434776,78.2142407284113,21.7857592715887,65.4652439134112,34.5347560865888
2023-12-31,6.1,3.9,0.0,0,24,5.0,0,0,0,6,1,53222,680896.523149677,12.7935162742791,77.3289241291195,22.6710758708805,66.1850362631994,33.8149637368006
